Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
Norte,Calcáreo,Cebada,368.0168118476912,36.80851629937625,True,False,Lluvioso,86,4.098055076297556
Oeste,Arcilloso,Trigo,865.4276330897641,15.75123055146129,True,True,Soleado,68,7.18467588139876
Sur,Siltoso,Trigo,923.1142340418212,31.795760805180965,False,True,Lluvioso,112,6.898121424652364
Sur,Calcáreo,Cebada,107.39566308454266,15.07937586456712,True,True,Nublado,128,2.21304159905353
Norte,Arenoso,Trigo,519.2906014370014,35.78789217635066,False,True,Soleado,118,4.641575848731246
Oeste,Arcilloso,Cebada,629.5354129035213,31.588911191776624,True,False,Soleado,77,5.37016997317815
Oeste,Arcilloso,Maiz,377.76339064481095,15.213380047321522,False,True,Soleado,142,3.0672737436030646
Oeste,Siltoso,Trigo,344.0993397339715,28.99278374357069,True,True,Soleado,145,4.251315482504502
Sur,Turba,Maiz,809.6247236354245,30.62047450666716,False,False,Nublado,87,4.5682995005805225
Oeste,Calcáreo,Cebada,946.074542760036,35.561600824053656,True,False,Lluvioso,94,6.211055084803279
Este,Arenoso,Cebada,292.02478904632073,25.09510268554486,True,True,Nublado,146,5.168543435644164
Este,Calcáreo,Trigo,848.653030778234,39.030973184915055,False,False,Soleado,98,5.2892850411395225
Sur,Arenoso,Maiz,514.7248877821256,16.05261336731797,True,True,Soleado,126,5.685878016967698
Este,Arcilloso,Cebada,261.1615511993932,33.301496519192746,True,True,Lluvioso,85,4.636249906062338
Norte,Turba,Maiz,471.2048048584962,25.19914437568024,True,False,Lluvioso,78,4.858210619250619
Oeste,Franco,Cebada,348.49675427556747,22.09588632090263,True,False,Soleado,82,3.815645222717779
Oeste,Arcilloso,Trigo,268.0417005930713,27.13803290922743,False,False,Soleado,96,1.5553932626436229
Norte,Turba,Cebada,514.0935904223859,34.22757878923244,False,True,Soleado,113,4.162302748726312
Sur,Franco,Trigo,577.3944006781898,21.16933413012826,False,False,Soleado,126,4.138768780689352
Oeste,Turba,Trigo,306.82734699146795,25.85435999187459,True,True,Lluvioso,130,4.928973457943614
Este,Franco,Trigo,794.5681891346853,35.67200076171103,True,True,Soleado,97,8.581503356139377
Sur,Turba,Cebada,484.11401668145805,22.57557522089905,True,True,Soleado,71,5.0672467050766725
Sur,Arcilloso,Cebada,336.8355729981615,30.48862563425388,True,True,Lluvioso,98,4.838516200580791
Este,Franco,Cebada,611.3041863225044,31.246569957451428,False,True,Soleado,115,4.893383851731604
Este,Arenoso,Cebada,167.86225828482037,16.97910023009747,False,False,Lluvioso,135,1.208102080241438
Sur,Turba,Trigo,442.842238923733,33.93259830508429,True,False,Lluvioso,87,4.320081224419122
Este,Calcáreo,Maiz,376.99530469126535,16.190958562112694,True,True,Nublado,98,5.672855518640048
Norte,Siltoso,Maiz,191.45640158644784,22.84522058698611,False,True,Soleado,127,2.7576871143775703
Este,Franco,Cebada,669.6762634160393,29.82916073964053,False,False,Soleado,142,3.82818330092274
Este,Turba,Trigo,796.6956413763085,21.88118509892574,True,True,Lluvioso,77,7.261363894825607
Oeste,Turba,Maiz,850.8203336378286,34.674156594055574,False,True,Soleado,75,6.5557249638263
Norte,Arenoso,Trigo,187.20062726066325,39.88914365229137,False,True,Lluvioso,85,2.930222483350789
Este,Turba,Trigo,321.83110726506493,28.88594618006453,True,False,Soleado,68,4.285722120988224
Oeste,Siltoso,Cebada,352.94943561731776,27.74017239050268,True,False,Soleado,90,3.736432099002928
Norte,Calcáreo,Maiz,533.5127597106389,35.472082464028446,True,True,Nublado,76,5.752225430242298
Oeste,Turba,Maiz,843.2717733590582,20.253680895757288,False,False,Lluvioso,131,4.818397833745484
Este,Arcilloso,Cebada,228.87087765234065,30.892253103082325,False,True,Nublado,93,3.4111881383498712
Norte,Arenoso,Maiz,501.2801079149813,32.76228009453883,False,True,Nublado,71,4.4580696036153045
Este,Arenoso,Maiz,422.4340619644395,20.53021338847746,False,True,Lluvioso,84,3.932106028749085
Sur,Arcilloso,Cebada,926.0674697128264,15.867187700399532,True,True,Nublado,70,7.819834198673234
Norte,Arcilloso,Cebada,632.8730849831969,24.34174752985352,False,False,Lluvioso,62,4.092908887378587
Oeste,Arenoso,Maiz,110.34680679484369,20.9386580524189,True,True,Nublado,119,2.66567596587113
Oeste,Calcáreo,Trigo,277.1765263375892,31.44809933743752,False,True,Soleado,146,3.408636454079245
Norte,Franco,Maiz,520.7756431645748,31.3208140786014,True,True,Lluvioso,94,6.332347617543587
Este,Arcilloso,Maiz,804.0224336147955,31.157877860672507,False,False,Nublado,86,5.042838206720119
Sur,Arcilloso,Trigo,261.0045409476101,36.01539553114327,True,True,Lluvioso,144,4.353537210924447
Este,Turba,Maiz,379.0939837806557,30.40018971928,True,True,Nublado,126,4.745902812753573
Oeste,Siltoso,Trigo,145.4744751310813,17.000381038117553,True,False,Nublado,91,3.088490384832036
Oeste,Turba,Maiz,175.90035762801722,15.85997020468518,False,True,Soleado,80,1.65578591474722
Sur,Siltoso,Maiz,507.2291959422748,15.636541192701934,True,True,Nublado,85,5.065568943663882
Norte,Arenoso,Trigo,976.9680693841289,26.303894971259822,True,False,Soleado,63,6.637602722144951
Sur,Franco,Trigo,616.4634933027979,29.1873306029016,True,False,Soleado,142,5.335177005785332
Norte,Arcilloso,Trigo,102.75525892328837,26.33986369366061,True,False,Lluvioso,117,2.362593967064269
Norte,Turba,Trigo,322.84562657688457,25.94561686261072,False,False,Soleado,65,1.5618482466131516
Sur,Franco,Trigo,517.6320588323043,33.85971071960196,False,False,Nublado,114,3.1557522441969668
Oeste,Calcáreo,Maiz,832.960866183258,25.96586324698797,False,False,Soleado,71,5.489867498704495
Norte,Franco,Cebada,559.5095490202139,38.98730945730746,True,False,Nublado,140,5.477802922713519
Este,Siltoso,Trigo,646.9398169524833,20.90151609585083,True,True,Nublado,101,5.760879640503132
Este,Turba,Cebada,347.63681217922385,18.08647548453728,True,True,Lluvioso,101,5.458544335250077
Este,Arenoso,Cebada,782.6712198824015,29.048794392682,False,False,Lluvioso,147,4.243097290333263
Sur,Siltoso,Trigo,715.4586986521292,29.137495157957435,False,True,Lluvioso,62,5.772562835847506
Norte,Arenoso,Trigo,594.486400829493,29.634378325980144,False,False,Lluvioso,61,3.519057500445866
Oeste,Siltoso,Maiz,938.3127206000356,19.88473090784425,False,True,Soleado,89,4.46626198268929
Oeste,Arenoso,Trigo,128.65663708588232,37.78602935920854,True,True,Soleado,116,3.400430746939735
Sur,Arcilloso,Trigo,122.31784313893888,35.24353287037795,True,False,Soleado,95,2.93439911361668
Oeste,Arenoso,Trigo,641.9304871946565,26.56314414346098,True,True,Lluvioso,142,5.827629193637809
Norte,Siltoso,Trigo,314.3452754016604,18.5067924312176,True,False,Nublado,64,2.484740144390042
Oeste,Arcilloso,Trigo,565.7127438641214,39.141019207101934,False,False,Nublado,111,4.06944442961992
Norte,Arenoso,Maiz,652.9628484421319,33.7456364487947,True,True,Soleado,65,6.566096094620677
Oeste,Turba,Trigo,315.0737347566619,28.811785697653526,True,False,Nublado,115,3.5414165667401885
Sur,Turba,Trigo,948.557302072128,17.033799967454776,True,False,Lluvioso,114,6.371070684003883
Oeste,Arenoso,Cebada,618.0191433524882,37.71168914036531,False,False,Lluvioso,70,3.988332494443868
Este,Arcilloso,Cebada,867.3263935207792,36.70484870276614,True,False,Soleado,67,6.35538977838223
Este,Siltoso,Trigo,521.8769365917972,29.149879476842045,False,False,Lluvioso,106,3.9623544736620575
Sur,Calcáreo,Cebada,775.9603240449696,31.54949588240527,True,False,Nublado,82,6.733679152187079
Este,Arcilloso,Trigo,846.786853138567,24.47405043101213,False,False,Lluvioso,103,6.120133333243155
Norte,Franco,Trigo,202.62208119926385,20.66440555762377,False,True,Soleado,133,2.872944981204056
Oeste,Calcáreo,Maiz,369.6130322877449,16.098477582620774,True,True,Nublado,79,4.678015169473354
Oeste,Siltoso,Maiz,138.1797099493932,30.19188274744285,False,True,Lluvioso,128,3.107132892681612
Oeste,Siltoso,Trigo,585.1825317703921,39.57617775949334,False,False,Lluvioso,147,2.8725449573518635
Oeste,Turba,Cebada,459.1878701162118,31.15724642760747,False,False,Soleado,101,2.928818179741533
Este,Arcilloso,Trigo,925.4637777035152,19.261465328743064,True,False,Lluvioso,85,6.793223347821839
Este,Calcáreo,Maiz,224.4646707399013,39.77047998979555,False,True,Nublado,102,2.7976626841351933
Oeste,Siltoso,Cebada,393.9589656153286,30.16266961550248,False,False,Soleado,87,2.9454767113077227
Sur,Turba,Cebada,810.1828241539276,28.57430986482764,False,False,Soleado,76,4.920054550262037
Oeste,Arcilloso,Maiz,485.05980852198206,29.14320398734636,True,False,Soleado,69,4.840670129993812
Sur,Arcilloso,Maiz,657.1207162208,23.30099363849637,False,True,Soleado,113,4.967051729874082
Sur,Siltoso,Cebada,474.5456570343746,38.37867480025369,False,False,Nublado,105,2.650266546530251
Este,Calcáreo,Trigo,130.7830739964491,16.458656665473633,True,False,Nublado,65,3.0281186513257805
Oeste,Siltoso,Cebada,613.702442135456,35.41795566403748,True,True,Soleado,130,6.548793518064202
Norte,Siltoso,Trigo,534.5127192644848,25.62739365871267,False,False,Soleado,149,2.8755051506981983
Este,Arenoso,Trigo,611.1641924914259,37.92302257468924,True,True,Soleado,135,6.444234583776749
Norte,Arcilloso,Trigo,780.7340892212775,23.6405339004611,False,False,Lluvioso,83,3.981238694981822
Oeste,Calcáreo,Trigo,652.2322677597182,22.405038526384484,True,False,Lluvioso,99,5.7970476987523325
Norte,Arcilloso,Cebada,678.8255896341794,30.015738954467004,False,True,Lluvioso,104,5.241436264098433
Este,Franco,Trigo,180.0452051699038,28.953414243440776,False,False,Lluvioso,133,2.514125507931418
Este,Siltoso,Trigo,492.907052205754,37.91076376630617,True,False,Soleado,106,4.493508141149305
Sur,Turba,Cebada,609.5656746182168,39.99240422553041,True,True,Nublado,111,6.238000050421226
Sur,Calcáreo,Maiz,361.8708419456036,27.47880123278889,False,False,Soleado,94,2.251861711310245
Este,Arenoso,Cebada,968.6759701790058,37.05043350491998,True,False,Lluvioso,93,6.759368384640866
Norte,Arcilloso,Cebada,113.84821430083068,21.161931823509107,True,True,Soleado,113,4.254181117422684
Norte,Franco,Cebada,279.15996916612846,35.71391816211546,True,False,Soleado,105,3.0999820127320503
Oeste,Calcáreo,Cebada,824.7046254100285,30.08330754490857,True,True,Soleado,76,7.1308790842713154
Norte,Turba,Maiz,252.38241071594405,33.19565637878844,False,True,Soleado,104,2.675546162177985
Sur,Arcilloso,Maiz,671.9204953812714,17.494642375950132,True,True,Soleado,114,5.202235102248524
Norte,Arcilloso,Cebada,508.1275253866592,21.98643747081614,False,False,Lluvioso,101,2.781712794499073
Oeste,Arcilloso,Trigo,175.3371384484139,26.680259823838306,True,False,Nublado,136,3.2777827179333854
Oeste,Calcáreo,Maiz,601.6230653231145,16.195864610759642,True,True,Nublado,94,6.212104649844045
Este,Siltoso,Trigo,528.1820196538359,29.37260232172457,True,False,Nublado,141,3.9954166457935
Oeste,Franco,Trigo,587.3435151718945,23.830093067218336,False,False,Nublado,70,3.2010742974483226
Este,Franco,Cebada,636.1009238705442,23.82109985711647,True,True,Soleado,124,6.798947259088788
Sur,Siltoso,Cebada,879.4642443416568,23.23102695837713,True,False,Soleado,137,7.00856487902068
Sur,Turba,Trigo,512.8848319031129,16.821639745756677,False,True,Lluvioso,92,3.985877748014197
Norte,Franco,Maiz,160.51355961301897,18.55884755391513,True,True,Lluvioso,107,3.262788214976016
Oeste,Calcáreo,Maiz,330.0016741931911,21.474192423414664,False,False,Lluvioso,114,2.3558201358149167
Este,Arcilloso,Trigo,608.83201063485,24.61836806201417,True,True,Nublado,71,6.065297679897742
Oeste,Arenoso,Maiz,845.6544864319184,28.531865442609448,False,False,Nublado,93,4.250434039030938
Oeste,Franco,Cebada,697.0978182346183,18.67445822753955,False,False,Soleado,85,3.506106216489262
Sur,Franco,Trigo,571.2833037519611,16.826329793773752,False,True,Soleado,98,4.137828826040303
Sur,Siltoso,Maiz,612.695202535457,26.902876816330743,False,True,Nublado,60,5.534961511660743
Oeste,Arcilloso,Trigo,559.6711291101619,36.62701766344021,False,True,Soleado,133,4.238739171160018
Este,Calcáreo,Maiz,159.2706423735812,33.49688063678136,False,False,Soleado,60,1.7900547577785075
Norte,Turba,Maiz,334.34447631143473,26.578184913860447,False,True,Lluvioso,117,4.1195310350109615
Este,Arenoso,Maiz,744.9883985330455,39.389697580802725,True,True,Soleado,77,7.202296239200408
Sur,Franco,Maiz,932.3475993293328,32.287325096332765,True,False,Soleado,92,6.97247778391529
Este,Calcáreo,Maiz,664.4793834807734,33.13609462851709,True,True,Soleado,136,6.715656111317728
Este,Turba,Cebada,108.4012014344626,38.51216640879036,True,False,Lluvioso,115,2.38211412483838
Oeste,Arenoso,Trigo,484.93296462224686,21.03662537683867,True,False,Lluvioso,77,4.777993741585092
Este,Calcáreo,Trigo,365.8358996604239,34.943955647061685,False,True,Lluvioso,81,4.220998873898198
Norte,Franco,Cebada,817.1738033933942,15.591139621774897,True,False,Soleado,124,6.223176013640599
Este,Arenoso,Maiz,213.1031450512021,16.01432284821002,True,True,Lluvioso,118,3.386891889140078
Este,Siltoso,Maiz,389.497423152636,36.0532108081745,True,True,Lluvioso,68,5.776206943167055
Este,Arcilloso,Cebada,869.0498430486109,19.52350721847868,True,False,Nublado,145,6.176958437093593
Este,Siltoso,Cebada,129.75446832480452,27.5717330640724,True,True,Lluvioso,133,3.488192900004008
Este,Arenoso,Cebada,882.0160647160963,35.929877223662345,False,False,Soleado,103,4.250539230569094
Este,Siltoso,Trigo,708.9937658403338,21.804969884151287,False,False,Nublado,76,4.12727124456663
Norte,Franco,Cebada,584.7613071521712,34.25123229102137,False,True,Soleado,67,4.816984752984641
Sur,Arenoso,Maiz,452.27541782785806,21.0221184476574,True,False,Lluvioso,118,4.394794392467898
Norte,Siltoso,Cebada,898.5007383832489,39.20060378540761,True,True,Nublado,75,7.544837938187784
Norte,Arenoso,Maiz,742.673028919444,32.30800388217335,False,True,Soleado,87,6.556871069663698
Oeste,Franco,Cebada,318.9704818359637,23.53202204073546,False,False,Lluvioso,120,2.5426206553985105
Norte,Siltoso,Trigo,713.8043735125075,21.783602996460782,False,False,Lluvioso,90,3.35907109946196
Oeste,Arenoso,Trigo,355.82099901996264,18.01584800712176,False,False,Nublado,84,1.840501404596712
Sur,Turba,Trigo,702.0689608054959,32.26159610851312,False,False,Lluvioso,139,4.527369788074958
Sur,Arcilloso,Cebada,405.608552413306,26.21540538967233,True,True,Lluvioso,106,4.634946969283531
Oeste,Siltoso,Cebada,381.0531143228229,29.9735837701334,True,False,Soleado,113,3.903879976697165
Norte,Franco,Cebada,590.0658471454587,17.88854662609014,True,False,Soleado,60,3.37468663259467
Norte,Siltoso,Maiz,180.0940866609933,24.33296304395354,True,True,Nublado,96,3.3382053555299565
Sur,Franco,Trigo,130.6375881031051,35.57332578971202,False,True,Lluvioso,62,2.9468862000380227
Este,Arenoso,Trigo,222.74848346399384,31.24688896232904,False,False,Soleado,82,1.0431005481598312
Sur,Turba,Cebada,653.4096636599764,31.97705417428537,True,False,Nublado,100,4.91321176684151
Sur,Siltoso,Trigo,863.3808334825542,38.795665348654985,True,False,Soleado,102,6.650073843564339
Norte,Turba,Trigo,368.9936836755365,16.383037009897915,False,False,Nublado,81,2.5651109126734
Este,Arenoso,Trigo,349.6010868269361,29.803112778027447,False,True,Nublado,71,3.483034990715344
Este,Arcilloso,Trigo,672.5872961546191,39.84396226738508,True,False,Soleado,101,5.896936844612469
Este,Turba,Cebada,489.1425717394224,33.863828669947466,False,False,Lluvioso,69,3.035661826407192
Norte,Turba,Cebada,501.0460590401579,22.42141077087604,False,True,Lluvioso,94,4.443325017695936
Este,Arenoso,Trigo,831.5443199909972,25.843337477639096,False,False,Nublado,69,4.8118612616279695
Oeste,Siltoso,Trigo,925.1339620486184,29.69625950939447,False,True,Lluvioso,68,6.316962602937687
Norte,Arcilloso,Trigo,303.4818518245227,31.764764272266287,False,True,Nublado,125,2.626318115475683
Oeste,Calcáreo,Maiz,242.87797303576784,29.657596203104045,True,True,Lluvioso,108,4.857478220941424
Este,Turba,Cebada,567.7979553145481,31.83551764634074,False,True,Lluvioso,145,4.211634151299461
Norte,Arcilloso,Maiz,883.0033010300104,35.655996528421056,True,False,Nublado,93,5.927355063115735
Sur,Siltoso,Cebada,206.0711271109844,28.36826415974336,False,True,Soleado,88,2.816848578802919
Norte,Arcilloso,Trigo,892.749378221514,17.96386998359934,True,True,Soleado,149,7.515946746897797
Norte,Siltoso,Cebada,382.0658298090356,33.90253607417293,True,True,Nublado,83,5.384548269993389
Sur,Arcilloso,Trigo,871.045366108038,27.244746034028505,False,True,Lluvioso,102,6.899331114593737
Norte,Turba,Maiz,351.06962102526313,29.001949460732405,False,True,Soleado,125,4.467900032862035
Norte,Turba,Cebada,166.01720384450232,35.12045019102054,False,False,Soleado,129,1.5044731921281616
Norte,Arcilloso,Maiz,635.2756748892024,28.985188118328857,False,False,Soleado,110,3.5340155127464628
Este,Franco,Maiz,753.6271212606644,39.277677485117806,True,False,Lluvioso,128,6.696237550084067
Oeste,Franco,Cebada,446.3867789543266,17.321169157017238,False,True,Nublado,108,3.619328867506478
Oeste,Arcilloso,Trigo,436.599266810949,18.770379767646403,True,True,Nublado,110,5.669919231361956
Oeste,Siltoso,Cebada,994.5601459603891,36.4590925759113,True,False,Nublado,69,6.3849570120981065
Norte,Franco,Cebada,948.990072850954,28.666045782910672,True,False,Lluvioso,92,7.681458606388545
Norte,Arenoso,Cebada,655.5073336181067,16.096281671505867,False,False,Lluvioso,102,3.625555049723977
Oeste,Turba,Trigo,331.46337332431744,15.654598734296163,False,False,Soleado,86,0.9497974180264206
Oeste,Calcáreo,Trigo,427.53014828870096,30.68218345049964,False,False,Lluvioso,93,2.78047661380846
Sur,Arenoso,Cebada,835.8763730973111,20.73006326078051,False,True,Soleado,119,7.046162347252634
Norte,Siltoso,Maiz,705.4700638970893,18.820448543333228,False,True,Nublado,133,5.610631437064448
Sur,Arcilloso,Maiz,175.99478774190283,29.66894912130449,False,False,Nublado,67,1.8246444672547
Sur,Calcáreo,Maiz,295.2963935417198,21.420399655091373,False,True,Soleado,86,2.6571283702451773
Oeste,Siltoso,Maiz,458.9296309296012,16.172247037057385,True,True,Lluvioso,104,5.741037734906674
Norte,Calcáreo,Maiz,859.9028334696523,37.29857727073657,True,False,Soleado,83,7.262152180479156
Oeste,Arenoso,Cebada,775.5031069045621,21.00291558365267,True,False,Soleado,127,6.141498823761456
Este,Franco,Trigo,238.37870500151604,17.406981689639366,True,True,Nublado,104,4.246350192598978
Oeste,Franco,Maiz,977.1344151176636,37.068943660011286,True,True,Lluvioso,97,8.765811727513556
Sur,Calcáreo,Maiz,276.1862392643741,30.894041849829584,False,False,Soleado,125,2.110361731781581
Oeste,Arcilloso,Trigo,320.09505424386,19.15595858237078,False,False,Lluvioso,122,1.9309691256805488
Sur,Arcilloso,Cebada,486.5111766205176,29.20843818112421,False,True,Nublado,104,5.055235234911425
